"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.518867924528302","0.0","0.22129436325678495","0.0","1","7","false","AT4G34120","7.0","0","1","0","0.8240566037735849","false","0","AT4G34120","0","0.0"
"4.349056603773585","0.0","0.2299349240780911","0.0","1","7","false","AT4G36540","6.0","0","1","0","0.8325471698113208","false","0","AT4G36540","0","0.0"
"4.650943396226415","0.0","0.2150101419878296","0.0","1","8","false","AT5G06780","6.0","0","1","0","0.8174528301886792","false","0","AT5G06780","0","0.0"
"5.179245283018868","0.0","0.1930783242258652","0.0","1","8","false","AT5G16940","3.0","0","1","0","0.7910377358490566","false","0","AT5G16940","0","0.0"
"4.650943396226415","0.0","0.2150101419878296","0.0","1","8","false","AT5G19990","6.0","0","1","0","0.8174528301886792","false","0","AT5G19990","0","0.0"
"4.028301886792453","0.0","0.24824355971896955","0.0","1","7","false","AT5G20000","10.0","0","1","0","0.8485849056603774","false","0","AT5G20000","0","0.0"
"5.518867924528302","0.0","0.1811965811965812","0.0","1","9","false","AT5G20030","4.0","0","1","0","0.774056603773585","false","0","AT5G20030","0","0.0"
"4.273584905660377","0.0","0.23399558498896247","0.0","1","8","false","AT5G24660","9.0","0","1","0","0.8363207547169811","false","0","AT5G24660","0","0.0"
"5.518867924528302","0.0","0.1811965811965812","0.0","1","9","false","AT5G43700","4.0","0","1","0","0.774056603773585","false","0","AT5G43700","0","0.0"
"4.028301886792453","0.0","0.24824355971896955","0.0","1","7","false","AT5G59670","10.0","0","1","0","0.8485849056603774","false","0","AT5G59670","0","0.0"
