"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.698795180722891","0.0","0.21282051282051284","0.0","1","10","false","AT3G57720","8.0","0","1","0","0.8150602409638555","true","0","AT3G57720","0","0.0"
"4.698795180722891","0.0","0.21282051282051284","0.0","1","10","false","AT5G59670","8.0","0","1","0","0.8150602409638555","true","0","AT5G59670","0","0.0"
"5.614457831325301","0.0","0.17811158798283264","0.0","1","11","false","HopAB2_Pto DC3000","3.0","0","1","0","0.769277108433735","true","0","HopAB2_Pto DC3000","0","0.0"
"3.4939759036144578","0.0","0.28620689655172415","0.0","1","7","false","HopAR1_Pph 1302A","20.0","0","1","0","0.8753012048192771","true","0","HopAR1_Pph 1302A","0","0.0"
"3.4939759036144578","0.0","0.28620689655172415","0.0","1","7","false","HopAR1_Pph 1302A_CatalyticDead","20.0","0","1","0","0.8753012048192771","true","0","HopAR1_Pph 1302A_CatalyticDead","0","0.0"
"3.253012048192771","0.00874580655130361","0.3074074074074074","0.0","2","7","false","HopAT1_Pph 1448A","15.0","0","2","0","0.8873493975903614","true","0","HopAT1_Pph 1448A","918","0.6086956521739131"
"4.506024096385542","0.002251508716562135","0.22192513368983957","0.0","2","10","false","AT3G49570","5.5","0","2","0","0.824698795180723","true","0","AT3G49570","152","0.5625"
"2.7951807228915664","0.13035482533292705","0.35775862068965514","0.0","12","7","false","AvrPto1_Psy B728A","5.583333333333333","0","12","0","0.9102409638554217","true","0","AvrPto1_Psy B728A","8168","0.19927536231884058"
"3.180722891566265","0.2542678551195377","0.3143939393939394","0.0","4","6","false","HopO1-2_Pto DC3000","8.0","0","4","0","0.8909638554216868","true","0","HopO1-2_Pto DC3000","14012","0.3333333333333333"
"5.373493975903615","0.0","0.18609865470852016","0.0","1","9","false","HopAO1_Pto DC3000","2.0","0","1","0","0.7813253012048194","true","0","HopAO1_Pto DC3000","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AT4G11070","1.0","0","1","0","1.0","true","0","AT4G11070","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AvrRps4_Pph 1448A","1.0","0","1","0","1.0","true","0","AvrRps4_Pph 1448A","0","0.0"
"1.75","0.0","0.5714285714285714","0.0","1","2","false","HopAF1_Psy B728A","4.0","0","1","0","0.8125","true","0","HopAF1_Psy B728A","0","0.0"
"6.626506024096385","0.0","0.1509090909090909","0.0","1","10","false","HopG1_Pto DC3000","3.0","0","1","0","0.7186746987951806","true","0","HopG1_Pto DC3000","0","0.0"
"4.265060240963855","0.004282280352730525","0.2344632768361582","0.0","2","9","false","HopV1_Pph 1448A","6.0","0","2","0","0.8367469879518072","true","0","HopV1_Pph 1448A","538","0.5555555555555556"
"4.168674698795181","0.0","0.2398843930635838","0.0","1","7","false","AT5G16940","4.0","0","1","0","0.841566265060241","true","0","AT5G16940","0","0.0"
"3.8795180722891565","0.0","0.2577639751552795","0.0","1","8","false","AT4G02550","7.0","0","1","0","0.8560240963855422","true","0","AT4G02550","0","0.0"
